x,y,token
-2.8814309,-45.30171,дрожать
-29.593143,-52.5284,раздаться
-10.05727,-8.218164,мелкий
44.404552,27.931143,вероятно
-21.221773,40.04033,достигнуть
38.263695,18.361437,кстати
18.656824,-4.5218716,сильно
16.421047,-54.8595,камин
-34.676018,20.131216,ристаниец
-28.886261,2.0155516,взор
-27.670246,52.600655,тургон
-10.946313,50.938854,эпоха
-2.558626,31.33867,злой
35.88572,31.280603,произойти
39.21822,8.65338,уверенный
-0.44829705,-35.779694,глубоко
-27.813164,18.30179,лошадь
15.297723,0.7456321,провести
-26.410526,51.76363,нолдора
12.862806,1.1305748,раз
18.152367,-43.66877,одежда
-1.3035775,-46.570984,ладонь
19.56009,-2.719496,гораздо
-13.08981,-21.186846,жезл
-10.20537,-24.388197,запах
25.613173,-39.744396,усесться
-52.199913,-8.495554,внизу
8.851487,20.190676,поздно
-25.758413,14.874883,перебить
-31.520197,53.20251,нарготронд
1.2736089,46.80239,митрандир
-20.961628,56.237118,потомок
42.895916,23.842855,разумеется
-21.456148,-15.825194,груда
21.068514,-20.329353,легко
10.6790285,55.16408,уничтожить
26.106253,18.80263,брать
-22.258612,45.34905,возвратиться
1.0910482,22.89736,молчать
-37.5169,12.636097,мчаться
-42.740845,-40.773254,гореть
-22.06644,3.4530203,повернуть
-3.4397964,33.073093,служить
37.87938,-5.6283455,послушать
-9.8271885,-45.04183,кость
-29.348227,-24.049883,тонкий
-33.619858,-52.595,эхо
28.96535,-12.6972275,страшно
36.225243,-6.883295,удивиться
45.180702,16.080803,вещь
31.992088,-8.8755045,небось
46.825108,9.890293,впервые
-2.264427,27.829035,молчание
-15.951662,37.616486,житель
-5.249019,-50.94137,схватить
27.156954,0.62948525,однажды
-41.40201,-3.794,арка
-12.890318,-54.25649,броситься
60.405014,15.331323,иоланда
6.0383096,35.321728,слуга
39.801693,12.909814,предложить
12.678864,15.034764,трудный
-39.11387,37.628403,меж
51.776978,2.4223337,следующий
-7.502003,40.216263,многий
-45.264736,-5.884307,высота
0.34136462,5.3453236,около
-26.3619,40.97058,царство
-16.878828,12.159826,крепкий
-3.3971071,-21.023375,смеяться
47.576283,25.174402,работать
-19.924734,46.79187,слава
43.852364,-5.0217223,пожалуйста
19.223974,36.791428,выбор
-46.983025,-11.839419,ручей
15.445812,-12.950025,близко
13.641178,-51.380615,ключ
-7.0714755,35.054905,редко
-52.53871,-34.502167,темень
-26.312775,33.974632,дворец
21.955282,-16.40611,отпустить
67.11008,-0.42673436,действительно
-39.865032,-20.369354,торчать
-40.779922,-18.576344,ствол
-35.641308,38.24005,одинокий
-9.055355,56.357136,мелькор
-47.82569,-23.04996,светиться
51.740143,21.926266,убийство
8.313237,-7.1520815,красивый
-57.119656,-34.568256,вставать
19.015284,50.642063,невысоклик
5.481629,56.33781,мощь
-23.526268,31.191149,орёл
7.2585807,-39.921192,короткий
0.41685745,24.175644,вспоминать
-37.807877,46.708073,остров
51.231785,24.457754,момент
-17.82345,-53.202694,кинуться
-41.10229,-30.06783,огонёк
-27.208723,40.510326,балин
-1.4216064,-30.842297,заглянуть
3.3128188,9.732316,счёт
-14.507641,-29.51658,низкий
3.9233289,34.515247,свободный
-24.73843,14.912713,напасть
8.972943,-53.88961,вынуть
-9.616912,19.106977,ужасный
3.4192038,-48.775978,опуститься
-20.926632,-52.92097,жуткий
-28.657818,50.355106,дориата
15.9977255,49.092556,клятва
9.866743,28.54948,палата
-8.034858,-24.603683,тёплый
-47.552692,8.378463,плыть
-10.638201,20.659191,отчаяние
17.87331,28.841316,происходить
34.046814,-3.5961475,поговорить
8.508422,9.01402,торопиться
-31.730057,-47.41316,слышаться
39.45199,-2.4864585,нравиться
22.350115,-17.06224,прочь
-39.569138,7.161864,опушка
32.141167,-7.7021103,зря
10.038623,-61.150196,лука
-50.370556,18.515987,хребет
44.281853,7.6559305,попытаться
7.6018143,-2.7174373,вечером
16.949923,31.85354,передать
32.603916,-11.647033,толк
3.1948237,-39.06042,осторожно
-54.75536,-2.8436513,слева
24.380949,-21.541393,гнилоуста
-34.76623,45.265995,гавань
45.450607,6.21759,явно
14.021201,-9.332789,перестать
-10.856083,52.345177,валинора
-20.746078,47.055973,родиться
32.319874,0.09837704,чужой
16.333832,-14.87395,счастие
-51.386215,-5.1970763,подниматься
-4.2807364,16.991396,существо
-36.862537,-20.858824,голубой
65.15306,2.2840688,месяц
6.4798965,-57.645676,пояс
1.4286882,24.729853,радоваться
-0.89803165,14.373625,нынешний
60.782375,-9.727673,движение
-18.954292,25.475077,грозный
20.191353,51.551514,гондорец
41.032463,35.89108,цель
-34.226265,-13.069418,весна
11.37451,29.802645,пожелать
0.5097821,7.206239,тридцать
-38.14555,24.530586,полчище
61.83621,17.219383,картина
-20.493546,57.475258,наследник
-2.6242554,24.572277,тревога
22.257217,29.645613,помогать
-39.3826,7.4077945,фангорн
42.097652,22.431025,смысл
45.500916,28.556843,особый
-23.538,5.2302737,укрыться
-33.081703,-48.32669,глухой
14.825809,-48.861004,деревянный
-55.794407,-24.448614,закат
-5.0966253,0.6159251,прямой
42.3597,3.0672572,стих
-36.060833,45.56766,нуменорец
-10.600982,-47.078014,острый
5.9255724,37.762302,статься
-36.03958,-43.313984,обрушиться
2.2253835,-15.060312,отойти
-8.140404,2.9185271,видимо
-10.034809,14.04849,замок
-6.361447,22.014019,слабый
-25.821554,57.05623,мать
-25.85601,50.049065,родич
-38.151363,19.899399,пробраться
49.854004,-14.987325,крол
-29.189117,19.021807,скакать
-23.33626,-21.035812,сухой
-46.199196,-37.258007,молния
3.2821155,-25.725433,бок
42.71149,24.059437,судить
59.00978,8.380989,броудить
7.071285,-22.580122,глянуть
-27.464914,-50.11642,ударить
-2.9059846,55.705967,хранить
37.00686,-16.493267,погодить
-46.815388,35.321987,дол
-4.7646065,50.870464,мудрость
37.916992,-21.935774,ах
-3.8595138,-48.212364,горло
23.38706,-7.934135,вправду
-6.409643,-12.822937,вход
58.863853,9.987514,заявить
-3.9800358,49.04227,любовь
29.260223,-23.064642,приказ
6.871007,37.35812,опасаться
-11.671488,-5.21449,повсюду
25.951273,20.74051,захотеть
33.326138,-41.610413,ужин
-32.507744,5.3829064,зловещий
13.22227,-18.284248,странно
-13.051746,-30.127321,круглый
42.739872,14.369276,прекрасно
-16.64164,22.419462,единый
-14.519807,6.3607187,погоня
57.151302,12.010421,филипп
-13.041181,47.32706,дивный
-9.043829,19.563059,злоба
-26.324028,-23.20403,рост
6.2824717,55.4316,могущество
-26.135914,-1.2296207,возникнуть
26.51575,46.288933,отказаться
-40.1997,40.04916,эред
7.452391,-25.75596,неожиданно
-25.254122,-57.209892,громко
29.339611,-7.599147,догадаться
14.881011,39.0922,желание
-17.535433,48.577255,хэлдар
-9.882641,56.343376,ард
33.644993,20.634552,поверить
-35.268806,-53.204727,труба
-33.708775,31.56271,ангбанда
22.968773,-4.4465017,повезти
11.185895,55.84445,всевластие
41.96226,20.472614,правильно
-13.107615,-48.9745,вскрикнуть
-39.30325,33.98641,твердыня
-24.701313,-53.675407,копыто
40.331387,37.661385,менее
38.22499,6.302357,несчастный
44.428078,11.989214,представить
10.014615,30.30751,царевна
-55.176037,-10.041008,голый
-7.0834565,57.786037,создать
-38.356934,28.52198,разрушить
60.634052,-2.1992133,точка
-3.7821226,-42.256897,крепко
2.0134695,-50.502995,лоб
47.997955,-10.088231,наркисса
68.75805,-7.149276,э
1.8905267,45.41844,исполнить
4.4420094,-19.766296,следом
60.464764,14.074058,оливье
8.626981,-18.597929,тревожный
-26.863136,54.262085,эарендил
-48.727886,-23.993292,лунный
5.8496594,-33.277008,закрыть
-13.820235,-34.276722,запереть
30.011604,24.956287,убивать
-12.716456,29.958187,измениться
-38.56315,-13.386784,цветок
-24.79288,11.533201,волк
0.117416024,4.5093336,фут
-29.853884,49.83687,мелиана
39.031094,-26.7834,голлум
39.29829,-12.355081,проводить
47.228863,42.023872,крайний
-32.247173,24.96261,уцелеть
13.087006,7.302421,вчера
-27.537691,52.74723,гондолина
31.360678,-36.111984,заснуть
30.097721,-41.55023,есть
56.10543,27.900301,начинать
-34.931675,35.64827,посреди
17.85836,-50.455563,револьвер
-35.82983,-15.722092,золотистый
-10.487141,-35.95977,усталость
-9.397886,-41.452892,резко
47.23562,42.014633,мера
-54.685772,-2.9065099,справа
42.958206,-12.133161,насчёт
-6.443708,-48.45341,лапа
35.90545,-8.764784,интересно
44.98652,7.874076,заставить
-21.960224,-7.81724,лететь
31.709412,-37.339092,постель
-54.278698,-20.943628,звёздный
-0.054210488,12.522088,девять
10.633669,49.284767,владеть
-52.792297,-21.12638,блистать
-18.998007,-10.458974,прятаться
12.689411,27.08026,поклониться
-52.43191,-26.743994,утренний
44.46722,36.276077,достаточно
45.695953,27.697233,приходиться
21.418533,-46.3533,вино
60.495434,14.148388,габри
8.7626915,23.940128,увы
-4.2012024,-0.54645246,выход
28.442976,9.545824,привыкнуть
-11.316244,42.173126,старинный
-10.986381,54.245823,красота
-40.945137,-9.005623,вырасти
-47.14957,-16.970627,снег
53.43945,3.1906276,наблюдать
-52.556538,-24.081537,озарить
-45.95605,-19.851923,белые
8.744911,2.2893999,вывести
-30.996023,-28.938517,доспех
-28.111614,31.944796,цитадель
11.066742,6.6624546,путём
-53.44004,-3.3598375,гребень
51.951183,7.983434,вместо
7.650454,-35.88235,отвести
-40.231102,31.88193,роковой
-31.121088,44.412235,аман
1.6919588,-30.405218,усталый
23.136066,-29.15975,углука
-30.90252,36.629154,завеса
10.249495,-7.014543,старое
4.0892086,44.596676,таков
-43.588524,17.137754,переправа
-30.877056,-50.633392,кричать
-22.724937,22.397295,сложить
18.094292,-26.502117,прошептать
14.768789,45.981552,проклятие
-50.309456,9.752308,водопад
-2.5607896,-31.214687,слегка
-14.114637,-22.809307,шагать
-18.966852,59.365578,гондорский
-32.033062,26.39151,сражаться
30.916569,11.905383,сказка
-34.117886,35.177692,курган
-35.219864,-26.710278,корона
17.634499,8.659054,чудесный
-36.153,15.593045,эдораса
34.075466,-12.941786,получиться
30.786715,12.467805,оказываться
51.310852,20.886673,сообщить
35.174576,8.311487,загадка
-4.559657,9.5545635,полдень
-24.074085,-0.89786685,приблизиться
-14.088898,48.207623,юный
-32.711166,12.524914,окружить
-26.654114,38.45087,мория
-16.29998,-55.66665,блеснуть
6.3379145,27.569983,отправить
-49.79025,21.176023,перевал
-55.001595,15.110166,северо
-6.2139444,3.483207,проходить
36.159023,-14.92363,постараться
-0.30691674,48.129375,дружба
-20.660196,-25.766056,наверх
10.603554,-9.570803,милый
2.7518964,-50.246548,склониться
-57.90609,-17.50847,угрюмый
57.76717,11.769551,мистер
-53.419445,-12.985279,выситься
-17.503431,-28.227396,нижний
-44.041794,-30.361296,холод
20.875418,-50.097076,стул
-50.692055,-20.997732,блеск
-50.15651,6.3934946,течение
36.18388,34.700413,причина
-57.323128,-11.456116,заросль
0.690841,0.88338494,переход
-10.206953,-1.7329807,подходить
49.18902,7.980128,настолько
33.30369,9.644145,что
42.767128,38.25526,существовать
-21.187931,-14.392458,труп
26.398836,-15.506037,худо
-19.642485,44.440193,ныне
13.79629,50.138885,замысел
34.19061,10.452314,жаль
43.44284,25.073978,насколько
-19.654446,-38.781296,шляпа
9.544352,-36.757977,одеяло
-28.661545,57.161793,финголфина
1.7125129,42.81297,скорбь
-5.942801,36.33266,былой
-10.312255,6.8399644,поспешить
-9.983172,-6.4200687,круг
33.8688,14.7717705,подарок
41.426117,10.975549,признаться
-3.036976,-22.357965,радостно
-49.54951,11.185182,близ
-55.281,-25.780882,заходить
-35.583435,3.705331,болото
-33.563824,-53.909332,гром
15.059312,32.305725,честь
-59.98711,-2.0245955,расселина
51.80493,32.84457,система
18.59042,44.60124,спастись
20.998531,-17.331526,лечь
-28.50576,-54.08695,вой
54.827393,21.91684,служба
11.521594,31.577234,перегрин
-29.465761,23.904913,охотник
-14.072501,41.481094,давний
-23.187994,-39.327145,невидимый
11.785687,-4.9707727,указать
14.500152,-11.168038,трудно
-15.359325,-36.15312,порог
-18.624592,15.862317,заново
7.9922247,-22.809557,удивление
6.0278883,27.204384,гонец
15.462811,36.73787,выбрать
2.102341,-26.810331,очнуться
2.134939,-13.407667,куча
-4.7803297,-10.394761,направиться
21.15215,33.551582,ради
-8.290841,45.6881,всеобщий
-43.359753,-4.247931,ряд
-41.699837,32.787903,железный
41.997948,-11.122644,никуда
